id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName,placeOfBirth,secondNationality,secondNationalityId
619s1phj5bkgkug3aszc1y9cl,Mike,Lindemann Jensen,Mike,Jensen,Male,M. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1988-02-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,75.0,right,7.0,2021-02-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
67p0s4o54xcmiustgy8k5gljo,Silas,Hald,NaN,NaN,Male,S. Hald,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-09-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,16.0,2023-05-05Z,NaN,active,yes,NaN,NaN,NaN,NaN
6orujbbswf771s9rv0dcd8kd0,Basem,Alkhoudari,NaN,NaN,Male,B. Alkhoudari,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-10-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,left,17.0,2022-10-22Z,NaN,active,yes,NaN,NaN,Iraq,1uzblzx1s42jn6zk6hivjzby8
70q01jst0ykmyg3c8w01afefp,Frederik,Bay,Frederik,Bay,Male,F. Bay,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-08-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,71.0,left,3.0,2022-07-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN
74m58jsznzu8l89b8h7rkh1bd,Christian Emil Tue,Jensen,Christian,Jensen,Male,C. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-03-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,10.0,2023-09-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
76haeglj7ab88ikhym8hw6uol,Nemanja,Cavnić,Nemanja,Cavnic,Male,N. Cavnić,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,1995-09-05,Montenegro,1411jebgwo2ja1erogsq81lg9,192.0,86.0,NaN,4.0,2021-07-01Z,2024-02-01Z,active,no,NaN,Podgorica,NaN,NaN
7tijn3mz3caivct99bmp0q68k,Vinicius Faloni,Degn Pedersen,NaN,NaN,Male,V. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-03-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,25.0,2023-07-20Z,NaN,active,yes,NaN,NaN,NaN,NaN
7ztdirfvd9d0x2yw1v051xzbo,William,Madsen,William,Madsen,Male,W. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-04-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,8.0,2020-12-03Z,2024-06-15Z,active,no,NaN,NaN,NaN,NaN
8qzac8nxm8nxbckdaisnooutw,Erkan,Semovski,NaN,NaN,Male,E. Semovski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Attacker,player,2004-11-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,NaN,NaN,19.0,2021-02-12Z,NaN,active,yes,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i
8ypf9ih1936oqs0rb00k8cjkk,Mikkel,Rohde Durlev,NaN,NaN,Male,M. Durlev,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-03-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,NaN,right,NaN,2023-10-21Z,NaN,active,yes,NaN,NaN,NaN,NaN
98zlz2sscsf6vb7d52ici074k,Youssef,Dhaflaoui,NaN,NaN,Male,Y. Dhaflaoui,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Attacker,player,2002-07-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,173.0,NaN,left,9.0,2023-08-01Z,2024-12-31Z,active,no,NaN,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i
9fvf8z6p8ok0n5vu999ysfywa,Casper,Jørgensen,NaN,NaN,Male,C. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-08-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,NaN,left,24.0,2021-07-01Z,2024-06-15Z,active,no,NaN,NaN,NaN,NaN
akiwokthm1z7rbifshqhs24t1,Pierre,Dahlin Larsen,Pierre,Larsen,Male,P. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1994-07-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,both,10.0,2021-07-01Z,2023-08-31Z,active,no,Pierre Larsen,NaN,NaN,NaN
am3509ake84cde1xhb9264i22,Marcus,Mustać Gudmann,Marcus,Mustac Gudmann,Male,M. Mustać Gudmann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-02-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,2.0,2023-07-08Z,2025-01-31Z,active,no,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0
bmvcofmie6om4muxij4kdkro4,Ifenna Benjamin,Dorgu,Ifenna,Dorgu,Male,I. Dorgu,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-08-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,68.0,left,27.0,2023-07-01Z,2024-08-23Z,active,no,NaN,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p
bnqw3m446pe19tgmnv2jcoatx,Nicklas,Pedersen,Nicklas,Pedersen,Male,N. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1987-10-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,76.0,right,NaN,2023-07-19Z,NaN,active,yes,NaN,Køge,NaN,NaN
cptyf0icqfjv8wm49pcy0uw44,Janus,Rex Seehusen,Janus,Seehusen,Male,J. Seehusen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-01-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,6.0,2021-05-10Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
d2otdesf6fxo0zjmrenoi074k,Durmuş Efe,Bayrak,NaN,NaN,Male,E. Bayrak,Türkiye,6kd6webenogylfgwt2aa9l6vx,Defender,player,2006-12-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,15.0,2023-01-01Z,NaN,active,yes,NaN,Køge,Denmark,5adf60vwiw2f2mibyq1k4ex7i
d2ukggo2v5jsw4pctznmaijo4,Alfred,Gøthler,NaN,NaN,Male,A. Gøthler,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2007-06-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,29.0,2023-10-21Z,NaN,active,yes,NaN,NaN,NaN,NaN
d8zder7jh6spg9gt9z1hewoic,Tobias,Heidmann Pedersen,NaN,NaN,Male,T. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-02-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,20.0,2023-06-24Z,2023-12-22Z,active,no,NaN,NaN,NaN,NaN
dqqswfn9s1tdxjoslts8ks6xg,Berkant,Bayrak,NaN,NaN,Male,B. Bayrak,Türkiye,6kd6webenogylfgwt2aa9l6vx,Goalkeeper,player,2005-01-28,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN,NaN,NaN,12.0,2021-01-01Z,NaN,active,yes,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i
e0u730to91qqtvvx16uhajz10,Saman,Jalaei,NaN,NaN,Male,S. Jalaei,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-06-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,170.0,NaN,NaN,32.0,2024-02-20Z,2025-01-21Z,active,no,NaN,NaN,Iran,e53g9hr2d3kasm34uumbg8r4
e2aqcawslcbpp88nia8eko2y1,Joachim,Juhl Rothmann,Joachim,Rothmann,Male,J. Rothmann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-06-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,11.0,2022-07-01Z,2025-01-07Z,active,no,NaN,NaN,NaN,NaN
etv86c76faputyvch964nju38,Lukas,Schmidt,NaN,NaN,Male,L. Schmidt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-02-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,26.0,2023-07-20Z,NaN,active,yes,NaN,NaN,NaN,NaN
k43cten7yb6p59yo0firhb84,Mads Schütt,Rasmussen,NaN,NaN,Male,M. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-04-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,NaN,2024-05-31Z,NaN,active,yes,NaN,NaN,NaN,NaN
wp2346fam5l8qou27jvrxpg4,Yahyie,Shirzai,NaN,NaN,Male,Yahyie Shirzai,Afghanistan,6xne7xe59eujck02uovziom7p,Defender,player,2005-05-22,Afghanistan,6xne7xe59eujck02uovziom7p,NaN,NaN,NaN,18.0,2022-10-08Z,2024-06-14Z,active,no,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i
1n4eldqa7h9jvcx1693zqu06i,Tobias,Arndal,Tobias,Arndal,Male,T. Arndal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-09-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,79.0,right,8.0,2021-02-18Z,NaN,active,yes,NaN,Odense,NaN,NaN
2p4mbqt7hvjz5frre6b3nppl,Christian,Lønstrup,Christian,Lonstrup,Male,C. Lønstrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1971-04-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,NaN,NaN,NaN,2021-01-01Z,2025-06-15Z,active,no,NaN,Gentofte,NaN,NaN
2tcdx5rp7vujnlid4oqqxdogk,Marinus,Due Grandt,NaN,NaN,Male,M. Due Grandt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-03-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,6.0,2021-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
3bf4r3xgrs0ttlhgzb93as5t6,Mads,Høyer Julø,NaN,NaN,Male,M. Julø,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-03-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,15.0,2023-01-01Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
3epwf56ozg73hueacwmckk0r9,Sebastian,Pingel,Sebastian,Pingel,Male,S. Pingel,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1993-05-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,81.0,2023-07-09Z,2024-07-11Z,active,no,NaN,NaN,NaN,NaN
3rok7i8nrt4yzx2melj4qiuqc,Solomon,Opoku,NaN,NaN,Male,S. Opoku,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-04-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,14.0,2024-02-01Z,NaN,active,yes,NaN,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba
4a6emqle5148kxvcragef8ez9,Rasmus Jeppe,Minor Petersen,Rasmus,Minor Petersen,Male,R. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1988-09-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,198.0,94.0,left,29.0,2023-02-24Z,2024-06-30Z,active,no,NaN,Svendborg,NaN,NaN
4csz412vb3lquessbnf999ct0,Adam,Ahmad,NaN,NaN,Male,A. Ahmad,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-06-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,11.0,2023-06-15Z,2024-06-19Z,active,no,NaN,NaN,NaN,NaN
4jffzt29zh209d3xsqw6xdb3e,Filip,Panjeskovic,Filip,Panjeskovic,Male,F. Panjeskovic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-01-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,27.0,2022-07-29Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
56owszkppkee93e4vwtezmg44,Hjalte,Just Dalsgaard,NaN,NaN,Male,H. Dalsgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2004-04-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,NaN,right,30.0,2022-07-01Z,2024-06-30Z,active,no,NaN,Hillerød,NaN,NaN
5dlh0fa9yo6z283w9p58xmnoq,Nicklas Bjerre,Schmidt,NaN,NaN,Male,N. Schmidt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-11-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,12.0,2022-07-16Z,NaN,active,yes,NaN,NaN,NaN,NaN
5i6n6yne6fh410vk7p7kkokmi,Gregers,Arndal-Lauritzen,Gregers,Arndal-Lauritzen,Male,G. Arndal-Lauritzen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-05-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,80.0,left,4.0,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
5p4ogf7v6mh2dx5xotbr54ro4,Johannes,Houborg,NaN,NaN,Male,J. Houborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-12-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2021-07-01Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
5z7y55t2o577r8ki3i5855as,Jonathan,Witt,NaN,NaN,Male,J. Witt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1992-12-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,7.0,2019-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
6syvcq2uvup9v54ql4pl1s5pl,Ovays,Azizi,Ovays,Azizi,Male,Ovays Azizi,Afghanistan,6xne7xe59eujck02uovziom7p,Goalkeeper,player,1992-01-29,Afghanistan,6xne7xe59eujck02uovziom7p,190.0,NaN,right,1.0,2023-01-28Z,2024-06-30Z,active,no,Ovays Azizi,Herat,Denmark,5adf60vwiw2f2mibyq1k4ex7i
73zwo9lvgzvri6s5gp34b2hnt,Ahmed,Hassan Ahmad,NaN,NaN,Male,A. Hassan,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-01-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,NaN,NaN,16.0,2023-07-10Z,2023-12-31Z,active,no,NaN,NaN,Iraq,1uzblzx1s42jn6zk6hivjzby8
7l7f98nn8gohmdacsdb2labkk,Alessio,Alicino,NaN,NaN,Male,A. Alicino,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2001-10-12,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,both,34.0,2023-07-20Z,NaN,active,yes,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i
85s00xohkxaor9nmp7s17qwa1,Asger,Højmark-Jensen,NaN,NaN,Male,A. Højmark-Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1995-10-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,23.0,2021-08-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN
8gqvlydur0v4cpmz1ozqkejh0,Marco,Bruhn,NaN,NaN,Male,M. Bruhn,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2004-11-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,90.0,2024-02-01Z,2024-09-02Z,active,no,NaN,NaN,NaN,NaN
8qz0rnws9m4fya37kzvdnsi6s,Jonatan Marvin,Rindom,NaN,NaN,Male,J. Rindom,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-10-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,70.0,2023-07-01Z,2024-08-08Z,active,no,NaN,NaN,Algeria,1ayprcriqhb8iv10ch70clppu
9350utk4onh2hv5jznxqpkd7t,Rasmus,Kawiecky Møller,NaN,NaN,Male,R. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,2.0,2023-07-11Z,NaN,active,yes,NaN,NaN,NaN,NaN
9emem7oh2302y6ojbmd5m67mc,Victor,Mohr,NaN,NaN,Male,V. Mohr,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-08-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,NaN,right,24.0,2022-07-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN
9h6c9ue598hllcri39erjitqs,William Johannes,Lykke,William,Lykke,Male,W. Lykke,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2004-09-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,NaN,right,38.0,2023-07-01Z,2024-07-11Z,active,no,NaN,NaN,NaN,NaN
9lsylzgf7e3i5zb0fshnxo6xg,Simon Peter,Friis Sharif,NaN,NaN,Male,S. Sharif,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-11-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,18.0,2021-07-01Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN
antm5oo1jm123zizf3gwjzt2h,Essam,Salamoun,NaN,NaN,Male,E. Salamoun,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-12-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,22.0,2021-02-09Z,2023-08-30Z,active,no,NaN,NaN,Palestine,1iq272xbm8xx01hiu7thq4tgt
bgd377c7d3jfjd3yo3e02f0iy,Valdemar,Schousboe,Valdemar,Schousboe,Male,V. Schousboe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-08-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,9.0,2023-05-15Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
bop31qof3lon7u6rvmb68ktzp,Markus,Strøm Bay,NaN,NaN,Male,M. Bay,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-02-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,19.0,2023-09-02Z,2025-06-30Z,active,yes,NaN,Brøndby,NaN,NaN
bpldj4qdzfdm1n739atcadbmc,Berzan,Kücükylidiz,NaN,NaN,Male,B. Kücükylidiz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-10-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,20.0,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
btxki9aj7wbzk8ridshh87uju,Mathias,Juul Kisum,NaN,NaN,Male,M. Kisum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-05-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,10.0,2022-07-01Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
e53x85cl6m94gvp593p1ddjpw,Mads-Emil,Langberg,Mads-Emil,Langberg,Male,M. Langberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-02-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,28.0,2022-08-02Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN
efy4jghg9hh8jtqdczhxsgvai,Anton Mikael Kühl Underbjerg,Pedersen,NaN,NaN,Male,A. Basbas,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-07-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,3.0,2023-07-20Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
elsygne5tjybbxrqgehtovnro,Lucas,Bøje-Larsen,NaN,NaN,Male,L. Bøje-Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-02-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,5.0,2021-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
mvsf89bc3bmb24sgheuy8hsk,Matin Majid,Al-Atlassi,NaN,NaN,Male,M. Al-Atlassi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1998-08-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,13.0,2021-09-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN
uiyol728wan4mxco2foplknp,Adrian,Rúnason Justinussen,Adrian,Justinussen,Male,A. Justinussen,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,Attacker,player,1998-07-21,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,NaN,NaN,NaN,17.0,2024-01-19Z,NaN,active,yes,NaN,NaN,NaN,NaN
14s6gnwtyhhe9df6czc8mip78,Adis,Hadzimujic,NaN,NaN,Male,A. Hadzimujic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2023-08-09Z,2023-09-01Z,active,no,NaN,NaN,NaN,NaN
16ti31sz3otifak7151bru3v8,Daniel,Veiby Held,Daniel,Held,Male,D. Held,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2005-03-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,191.0,77.0,left,34.0,2024-03-31Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
1f510mbuc4i1mmshqlgim5u6s,Oliver,Harbo Overgaard,NaN,NaN,Male,O. Overgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-04-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,24.0,2021-08-01Z,2024-09-03Z,active,no,NaN,NaN,NaN,NaN
1xcf8y3egy8j0g2c6xkcx6o6h,Frederik,Mortensen,NaN,NaN,Male,F. Mortensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-10-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,176.0,77.0,NaN,6.0,2021-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
2f0p63eeg2yc4jsyotle88q38,Valdemar Bach,Schmølker,NaN,NaN,Male,V. Schmølker,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-01-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,47.0,2024-05-12Z,NaN,active,yes,NaN,NaN,NaN,NaN
3qjm9ada1em0wt6ti5l352q96,Frederik,Elkær,Frederik,Elkær,Male,F. Elkær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-12-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,23.0,2020-07-07Z,2023-08-31Z,active,no,NaN,NaN,NaN,NaN
4c9cr7oxmbe87rr1yb4dt1p1w,Lukas,Sneftrup Christensen,NaN,NaN,Male,L. Sneftrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-12-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,28.0,2023-09-01Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN
4kribchzl5lme5b56pigqdh7u,Frederik Rasmus,Christensen,Frederik,Christensen,Male,F. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-01-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,NaN,NaN,9.0,2024-01-02Z,2024-09-02Z,active,no,NaN,NaN,NaN,NaN
4krwgfspxdgpq1pli11b04iga,Muamer,Brajanac,Muamer,Brajanac,Male,M. Brajanac,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-02-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,NaN,right,10.0,2022-01-28Z,2024-02-01Z,active,no,NaN,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer
4ri26wiqeesjbca6tpuw67ai,Soumaïla,Ouattara,Soumaila,Ouattara,Male,S. Ouattara,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Defender,player,1995-07-04,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,NaN,NaN,right,5.0,2022-10-22Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
5jyv1dctfxa6335l1mlifwavo,Mikkel,Boye,NaN,NaN,Male,M. Boye,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2007-04-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,192.0,NaN,right,40.0,2023-05-25Z,NaN,active,yes,NaN,NaN,NaN,NaN
6bv0j0ezhh9u5u5hqz64p790q,Marius Haudrum,Jacobsen,Marius,Haudrum Jacobsen,Male,M. Jacobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-01-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,12.0,2023-06-25Z,NaN,active,yes,NaN,NaN,NaN,NaN
6xhxqcmi0g6h61y2pl9v89xjo,Jonas,Sneftrup Christensen,NaN,NaN,Male,J. Sneftrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-05-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,NaN,NaN,NaN,2024-04-28Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN
8gdfn7j6xac9p4jh94hk40jdg,Jesper,Cornelius Rasmussen,Jesper,Cornelius,Male,J. Cornelius,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-06-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,14.0,2024-02-02Z,2025-02-03Z,active,no,NaN,NaN,NaN,NaN
8iodn9a5r7pk47uqcx67i7i8k,Jens Sebastian,Beraque Rasmussen,Sebastian,Rasmussen,Male,S. Rasmussen,Philippines,2bn52u7dpgfatwqumx224cczx,Attacker,player,2002-06-17,Philippines,2bn52u7dpgfatwqumx224cczx,NaN,NaN,NaN,15.0,2023-06-27Z,NaN,active,yes,NaN,Aarhus,Denmark,5adf60vwiw2f2mibyq1k4ex7i
8nav5b7f3g14uh4iethwpirit,Jacob,Tjørnelund,Jacob,Tjørnelund,Male,J. Tjørnelund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-12-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,78.0,right,4.0,2014-02-01Z,2024-01-01Z,active,no,NaN,NaN,NaN,NaN
